Date,Technology (IYW),Basic Materials (IYM),Consumer Goods (IYK),Services (IYC),Healthcare (IYH),Utilities (IDU)
5/23/2014,89.188866,80.107285,89.984215,116.433311,117.500214,92.897812
5/27/2014,90.205528,80.135422,90.445724,116.799149,118.211533,93.641075
5/28/2014,89.889015,80.116684,90.445724,116.635483,117.841637,94.260445
5/29/2014,90.45488,80.932076,91.03643,117.165039,118.562454,94.304695
5/30/2014,90.387749,80.754021,91.313347,117.463501,118.856468,95.074501
6/2/2014,90.272675,81.016441,91.137962,117.877533,119.008194,94.986008
6/3/2014,90.215118,80.810234,90.888748,117.781235,119.311707,95.198372
6/4/2014,90.474068,81.007072,91.257957,118.214493,119.615196,95.339951
6/5/2014,91.270157,81.569412,91.534874,119.052162,119.985077,96.162827
6/6/2014,91.711372,81.972427,91.996368,119.456535,119.909225,95.870827
6/9/2014,91.999069,81.803749,91.977913,119.379501,119.453957,95.260307
6/10/2014,92.200508,81.841225,92.05175,118.994377,119.804878,95.003716
6/11/2014,92.037453,81.466316,91.701012,118.686287,119.738495,93.862282
6/12/2014,91.212593,80.660278,90.879524,117.097656,119.169434,94.171967
6/13/2014,91.826431,81.007072,90.990288,117.193939,119.093559,94.61438
6/16/2014,91.941536,80.866463,91.331802,117.434616,119.340141,95.339951
6/17/2014,92.277229,81.04454,91.627144,117.877533,119.283249,95.269157
6/18/2014,92.680054,81.90683,92.374802,118.878845,120.203217,97.277702
6/19/2014,92.469048,81.803749,92.771706,118.840355,120.648987,97.95903
6/20/2014,92.219673,82.272346,92.624001,118.407074,121.862953,97.419266
6/23/2014,92.421089,82.412941,92.319435,118.455215,121.360283,97.127281
6/24/2014,92.010353,81.592873,92.000412,117.95237,121.276543,97.445511
6/25/2014,92.529793,82.260605,92.102425,118.936844,122.532715,97.917953
6/26/2014,92.414375,82.138336,91.833504,118.936844,122.542229,98.069481
6/27/2014,92.953056,81.893822,92.074608,119.332558,122.313843,98.533005
6/30/2014,93.193527,82.317024,92.093163,119.168472,122.009323,99.272835
7/1/2014,94.136253,82.514519,92.584625,120.384575,123.674683,98.372551
7/2/2014,94.174736,82.712006,92.584625,120.374924,124.550194,96.456085
7/3/2014,94.597977,83.436165,93.22451,121.214615,125.073601,95.511215
7/7/2014,94.56913,82.655579,93.001938,120.355621,123.93161,95.849937
7/8/2014,93.462883,82.35463,92.760834,119.236038,122.608841,96.482826
7/9/2014,93.866898,82.58976,93.178123,120.577606,123.037086,96.295631
7/10/2014,93.655273,82.100723,92.955551,119.824791,123.037086,96.848289
7/11/2014,93.953476,82.260605,93.029762,120.075722,123.208359,96.072784
7/14/2014,94.655701,82.241783,93.354332,120.34597,123.703232,95.003136
7/15/2014,94.395973,82.02549,92.482651,120.143295,122.428032,95.431
7/16/2014,95.280975,82.58976,92.482651,120.201195,122.104469,95.627098
7/17/2014,94.049667,82.053711,91.777863,119.226379,120.743645,94.726799
7/18/2014,95.338676,82.636787,92.528992,120.442482,122.723045,95.751892
7/21/2014,95.280975,82.373459,92.204437,119.747566,122.275772,95.591454
7/22/2014,96.079384,82.552132,92.139526,120.403885,123.322571,95.457733
7/23/2014,96.242912,82.834274,92.185883,120.471413,124.378906,95.395325
7/24/2014,96.194809,82.570946,92.334267,120.818901,124.017288,95.653847
7/25/2014,96.050522,82.824875,91.759308,119.728279,123.522408,94.824844
7/28/2014,96.242912,83.069382,91.555321,119.602791,123.579506,96.197578
7/29/2014,95.810028,82.439285,90.915451,119.390442,123.807915,95.306213
7/30/2014,96.117859,81.978462,90.182846,119.988853,124.35984,93.808678
7/31/2014,94.126625,80.379707,88.662025,118.039246,121.75238,92.275505
8/1/2014,93.616806,80.464348,89.023682,117.865494,121.657204,92.605347
8/4/2014,94.251701,81.376579,89.52446,119.197418,122.304337,92.04377
8/5/2014,93.45327,80.586617,89.209145,117.894463,121.238487,91.036507
8/6/2014,93.280098,81.103851,90.257042,117.170578,121.143318,90.011414
8/7/2014,92.943428,80.436134,89.478088,116.668686,119.830078,90.911705
8/8/2014,93.510986,81.291939,90.488861,118.184013,121.095734,92.712288
8/11/2014,94.136253,81.376579,91.128716,118.878914,121.095734,92.409218
8/12/2014,93.982338,81.489433,90.878334,118.637634,121.000572,92.364655
8/13/2014,95.050095,81.987862,91.156548,119.023705,122.55175,92.774681
8/14/2014,95.175148,82.006683,91.536751,120.046761,123.922112,93.72847
8/15/2014,95.377182,82.175949,91.759308,119.77652,123.998238,94.040451
8/18/2014,96.319855,83.022354,92.445549,120.97332,125.083099,93.89782
8/19/2014,97.108658,83.323296,92.575363,121.861275,125.949112,95.05661
8/20/2014,97.060577,83.436165,92.81646,122.314896,125.930069,95.288376
8/21/2014,97.560783,83.172829,92.807198,122.334198,126.015701,95.484474
8/22/2014,97.647369,82.890694,92.668091,122.546539,126.177475,95.243805
8/25/2014,97.647369,83.219849,93.205948,122.787827,127.072037,95.805389
8/26/2014,97.733932,83.295082,93.085381,122.865044,127.776245,94.833778
8/27/2014,97.647369,83.332718,93.178123,122.990509,127.776245,95.849937
8/28/2014,97.531929,83.257462,93.094673,122.807129,127.60495,96.411514
8/29/2014,98.118721,83.436165,93.298668,122.739555,128.090271,97.106789
9/2/2014,98.29187,83.125809,93.456345,123.115982,128.052216,96.161919
9/3/2014,97.493446,83.313881,93.363609,122.749229,128.470932,96.661102
9/4/2014,97.378006,83.248055,93.465607,123.193176,127.728638,96.607613
9/5/2014,98.051361,83.539597,93.688164,123.743355,128.290115,97.7575
9/8/2014,98.301483,83.125809,93.178123,123.318665,128.575607,97.213737
9/9/2014,97.685844,82.345245,92.807198,122.22802,128.156921,96.072784
9/10/2014,98.47464,82.401657,93.187408,122.527229,129.089493,95.716248
9/11/2014,98.792076,82.35463,93.298668,122.643059,128.89917,96.509567
9/12/2014,98.214912,81.959663,92.733002,122.363159,127.899925,94.700073
9/15/2014,97.464584,82.034904,92.81646,121.822662,127.348015,94.913994
9/16/2014,98.186058,82.617966,93.270866,122.343842,129.146576,96.028214
9/17/2014,98.378426,83.210449,93.178123,122.633392,129.298859,95.787544
9/18/2014,99.013336,83.652443,93.586159,123.087036,130.279037,95.127922
9/19/2014,98.570839,83.464363,93.678886,123.009804,130.345657,95.849937
9/22/2014,97.743553,83.163414,93.066849,121.23391,129.489212,95.127922
9/23/2014,97.531929,82.599159,92.380623,120.374924,128.813477,94.691154
9/24/2014,98.215813,83.362236,93.282021,121.764618,130.797226,94.390167
9/25/2014,95.90078,81.955078,92.08886,120.004532,128.86026,93.887039
9/26/2014,97.135475,82.701157,92.79731,120.884583,129.232407,93.931969
9/29/2014,97.145119,82.228958,92.359192,120.613777,128.974747,94.471016
9/30/2014,97.193352,81.284561,92.051559,120.352669,128.192352,94.578842
10/1/2014,95.495651,79.291862,91.464302,118.602257,126.875618,94.983162
10/2/2014,95.572815,79.140762,91.781235,118.931076,126.513023,94.857361
10/3/2014,96.373444,79.244637,92.694763,120.739517,128.927063,95.468292
10/6/2014,96.334846,79.225761,92.750694,120.004532,128.41185,95.486282
10/7/2014,94.695023,77.837486,91.725319,118.486214,126.465317,95.378464
10/8/2014,96.556732,78.800781,92.974411,120.255951,129.442337,97.48082
10/9/2014,95.080879,76.571983,91.557518,117.905975,126.932846,95.836662
10/10/2014,92.129173,75.334831,91.417702,117.083961,125.91188,96.339806
10/13/2014,90.923447,73.464928,89.935555,114.376144,123.011215,96.214005
10/14/2014,91.106697,73.767128,90.047401,115.285187,122.057053,97.229233
10/15/2014,90.653336,74.390411,89.488113,114.347137,121.255554,95.935486
10/16/2014,90.151764,75.202621,89.450806,114.192413,121.093346,96.088226
10/17/2014,91.19352,76.033691,90.317749,115.381912,122.849007,96.600334
10/20/2014,91.791565,77.100861,91.62278,117.296722,124.36615,98.127693
10/21/2014,93.778664,78.942444,92.377815,119.617706,127.667557,98.424179
10/22/2014,93.180595,78.130264,92.331223,118.631287,127.095039,99.106995
10/23/2014,94.714317,78.338028,92.4524,120.072227,129.261002,99.394485
10/24/2014,95.514938,78.781898,93.123566,120.420364,131.188446,100.292923
10/27/2014,95.563164,77.214195,93.142204,120.826538,131.350632,100.113251
10/28/2014,96.971497,78.215263,94.027779,121.851654,132.323883,100.867928
10/29/2014,96.682114,77.318062,93.738792,121.561516,132.390686,100.409721
10/30/2014,96.373444,77.676949,94.391319,122.25782,134.575714,102.51207
10/31/2014,98.032555,79.16909,95.183662,123.418312,135.300888,102.548012
11/3/2014,98.38945,78.611908,95.509903,123.679405,135.434464,103.491371
11/4/2014,98.408745,77.658058,95.444664,122.838058,135.319977,102.583961
11/5/2014,98.418404,78.394691,96.050575,123.24424,135.052811,104.928879
11/6/2014,98.543793,79.12188,96.498001,124.317696,135.921097,103.311699
11/7/2014,98.543793,79.584633,96.498001,124.29834,134.442154,104.281998
11/10/2014,98.813881,79.622398,96.78698,124.491753,135.797058,104.839043
11/11/2014,98.958557,80.009605,96.768341,124.917274,136.264603,104.461685
11/12/2014,99.247955,80.217369,97.057312,125.391151,136.083328,102.727692
11/13/2014,99.759193,80.094597,97.17849,126.27121,135.882935,101.77536
11/14/2014,100.627342,80.481819,96.78698,126.638687,134.652054,101.353088
11/17/2014,100.337967,80.425148,97.364914,126.280846,135.348587,102.574959
11/18/2014,100.868484,81.331779,97.821693,126.783714,137.638611,102.907402
11/19/2014,100.058212,81.086235,98.054726,127.1222,136.884811,102.808571
11/20/2014,100.78167,81.596214,97.952171,127.344612,136.512695,102.601913
11/21/2014,101.013191,82.616158,98.241165,127.663773,136.970688,103.00621
11/24/2014,101.775208,82.106186,98.343697,128.795242,137.924866,102.197632
11/25/2014,101.717339,81.90786,98.567429,129.153076,137.991638,102.107788
11/26/2014,102.768761,81.870071,98.791153,129.452866,138.850372,102.65583
11/28/2014,103.048508,79.660187,99.788567,131.241974,139.64238,103.58123
12/1/2014,101.717339,78.753578,99.005547,129.888046,139.270233,103.58123
12/2/2014,101.919914,79.187981,99.462303,130.129852,140.711029,104.31794
12/3/2014,102.440788,80.415695,99.322487,130.197525,141.035446,104.111298
12/4/2014,102.479362,80.5196,98.996216,130.284546,140.863708,104.084358
12/5/2014,102.479362,80.5196,98.996216,130.652054,141.980057,103.374565
12/8/2014,101.032478,79.084099,98.464882,129.965439,142.552582,104.147255
12/9/2014,101.620865,79.386307,98.222534,129.646255,142.104095,104.812096
12/10/2014,99.807434,77.46917,96.982735,128.118286,139.823654,103.437477
12/11/2014,100.337967,77.327515,97.551361,129.568924,140.253036,104.407784
12/12/2014,98.842819,75.13652,96.24633,128.737228,138.144333,103.320663
12/15/2014,98.177238,74.560425,95.500595,128.408432,136.760773,102.395279
12/16/2014,96.701408,74.078766,94.512489,126.503304,135.18634,102.260506
12/17/2014,98.543793,76.194237,96.078529,128.630829,137.896225,104.210121
12/18/2014,101.543701,77.790268,97.989479,130.729385,141.693817,106.177711
12/19/2014,102.025993,78.71579,98.185242,131.435394,142.476242,106.321472
12/22/2014,102.990601,78.583557,98.837738,132.489487,140.682404,106.519127
12/23/2014,103.144951,79.225761,99.49028,133.185776,137.505035,106.860527
12/24/2014,103.111076,79.059372,99.372215,133.311737,138.467773,108.736954
12/26/2014,103.556366,79.42067,99.728226,133.738144,139.577881,110.013878
12/29/2014,103.014259,79.344604,99.653282,134.523087,140.018112,111.562485
12/30/2014,102.210823,79.201996,99.147377,134.106384,139.424759,109.198814
12/31/2014,101.058907,78.412819,98.144958,133.49588,137.931854,107.10685
1/2/2015,100.729797,78.469872,97.58284,132.497742,138.592178,107.858513
1/5/2015,99.12291,76.235481,96.486717,130.462769,137.807434,106.31897
1/6/2015,97.777412,75.541397,95.933968,129.435623,137.357651,106.409531
1/7/2015,98.600197,76.149902,97.554718,131.451172,140.52533,107.505333
1/8/2015,101.058907,77.927902,99.138,133.42804,142.927353,108.356606
1/9/2015,100.671692,77.500061,98.332321,132.013245,141.817276,107.595894
1/12/2015,99.297173,77.224319,97.87326,131.315506,141.845932,107.260803
1/13/2015,99.277802,76.368599,97.657768,131.373688,141.377029,107.695511
1/14/2015,98.755089,75.389275,97.404831,129.803818,141.156906,108.610161
1/15/2015,97.303093,75.246643,96.889557,128.757278,139.683151,109.379944
1/16/2015,98.125885,76.520721,97.87326,130.152664,142.22876,110.339905
1/20/2015,98.968025,76.482704,98.219902,129.716599,142.324463,110.575356
1/21/2015,99.171318,77.414467,98.725777,130.549973,142.24791,111.634926
1/22/2015,101.213791,78.384293,99.943703,133.147018,144.123596,111.200233
1/23/2015,101.397713,76.939064,98.810104,133.050125,143.492004,111.598701
1/26/2015,101.087959,77.35743,98.903786,133.893173,144.295868,111.62587
1/27/2015,97.806442,76.748909,97.742104,132.943512,143.300598,111.743591
1/28/2015,97.729012,75.303688,96.739662,131.286438,141.147354,110.629692
1/29/2015,98.726036,76.035812,97.910736,132.594635,142.477585,112.20546
1/30/2015,97.148201,75.921707,96.065117,130.743774,140.400879,109.4524
2/2/2015,98.048439,76.606285,97.386093,131.606232,140.936813,109.99575
2/3/2015,99.12291,78.574455,98.482224,134.009476,141.798111,110.593468
2/4/2015,99.277802,77.956444,98.407257,134.949432,139.912827,109.144485
2/5/2015,100.129631,79.886566,98.997467,135.656876,142.381866,110.167839
2/6/2015,99.742439,79.696404,98.454109,135.35643,141.051651,105.666931
2/9/2015,99.587547,79.715416,97.92009,134.600555,139.453476,104.706993
2/10/2015,101.271881,79.905579,99.119286,136.373962,141.673706,106.771782
2/11/2015,101.649391,79.772469,99.512741,136.538681,141.912949,104.534935
2/12/2015,103.324013,81.1036,100.009293,137.682175,142.391434,104.154564
2/13/2015,104.233955,81.892761,99.924973,138.428345,143.195313,102.605949
2/17/2015,104.253311,81.911781,99.821907,138.341095,144.066208,102.433899
2/18/2015,104.446907,81.959328,100.22477,138.525223,144.382004,104.906197
2/19/2015,104.882515,82.301613,100.084244,138.486481,144.592529,103.819481
2/20/2015,105.492348,82.605858,100.571396,139.513657,146.209854,103.919098
2/23/2015,105.55043,82.529808,100.515198,139.562119,146.669205,104.534935
2/24/2015,105.802101,82.90062,100.918037,140.172592,146.458679,105.177902
2/25/2015,105.047066,82.672417,100.964874,140.598999,146.650101,103.66552
2/26/2015,105.811783,82.016373,100.871178,140.298599,147.109436,102.922935
2/27/2015,105.289055,81.883263,101.067932,139.988525,146.429947,102.886711
3/2/2015,106.257057,82.387184,101.395844,141.393585,147.616638,100.821915
3/3/2015,105.414894,81.902275,100.955513,141.219177,146.468231,101.591675
3/4/2015,105.018028,81.607529,100.262245,140.434265,147.042435,100.876244
3/5/2015,104.805069,81.265244,100.271606,140.744324,147.884628,101.618835
3/6/2015,103.672516,80.086258,98.229256,139.222931,145.147598,98.666534
3/9/2015,104.137138,80.162308,98.782005,139.90126,145.922745,98.820503
3/10/2015,101.997871,78.783646,97.283028,137.740295,144.44899,98.684654
3/11/2015,101.417068,78.869202,96.580399,137.420517,144.487244,98.096008
3/12/2015,101.804276,79.715416,97.90136,140.075729,146.209854,99.970627
3/13/2015,101.310585,78.821678,97.048813,139.358612,146.04718,98.920113
3/16/2015,102.510895,78.688568,98.088722,141.015701,149.176529,100.541168
3/17/2015,102.801315,77.861351,97.573479,140.618378,148.822449,100.468719
3/18/2015,104.050018,79.221008,98.435356,141.48082,150.63118,103.239891
3/19/2015,103.856422,77.83284,98.135567,141.451782,151.71257,102.135048
3/20/2015,104.456573,78.469872,99.222321,142.779358,152.535614,103.158401
3/23/2015,104.572746,78.488892,99.50338,142.382019,152.057114,103.203659
3/24/2015,104.262993,78.241676,98.828842,141.790924,150.746017,102.062592
3/25/2015,101.267853,77.488159,98.5494,139.263794,147.719879,100.872215
3/26/2015,101.355209,77.564468,98.097771,138.457062,147.39386,100.068878
3/27/2015,101.578423,77.650322,98.869308,139.419312,148.697922,100.735268
3/30/2015,102.781914,78.718597,99.791382,140.877289,150.117035,102.068069
3/31/2015,101.869606,78.117699,99.311531,140.15799,147.969223,102.022438
4/1/2015,101.326096,78.136765,99.151573,139.254059,146.176178,102.077209
4/2/2015,101.20961,78.270279,99.876053,140.264923,146.502167,102.41497
4/6/2015,102.325752,78.947502,100.685242,140.780075,146.77066,103.756874
4/7/2015,102.151054,78.928436,100.205368,139.973358,147.087051,102.570145
4/8/2015,102.383995,78.966591,100.553505,141.246613,148.429428,102.204987
4/9/2015,102.927505,79.376717,100.798141,141.363266,149.503372,101.803329
4/10/2015,103.383659,79.56749,100.920471,141.839539,150.807404,102.615799
4/13/2015,103.063377,79.214577,100.365326,141.168869,150.107452,101.520363
4/14/2015,102.655739,79.548409,100.515869,140.848129,150.164948,102.049812
4/15/2015,103.733063,80.569008,100.562912,140.712021,150.625183,102.268898
4/16/2015,103.441895,80.244698,101.118042,140.848129,150.606018,101.702927
4/17/2015,101.772552,79.701019,100.374748,138.758377,149.225296,101.283005
4/20/2015,103.781593,80.282837,100.93927,139.963623,150.222473,102.770981
4/21/2015,103.68454,79.681953,100.948692,140.43988,151.286819,101.821594
4/22/2015,104.59684,79.863167,101.127457,140.692612,151.363541,102.068069
4/23/2015,104.907433,80.196999,100.788742,141.460434,152.07309,102.716202
4/24/2015,105.965347,80.654839,100.49704,143.132233,151.507339,103.702103
4/27/2015,106.324448,81.370209,100.15834,141.868683,148.506165,102.396713
4/28/2015,106.431206,81.503723,99.988983,141.557632,148.918442,103.154381
4/29/2015,105.732414,81.503723,99.499702,140.060837,147.739059,102.770981
4/30/2015,104.111588,80.635757,98.89753,138.700027,145.380325,101.383408
5/1/2015,105.635345,81.980637,99.82901,140.585709,147.518555,101.91288
5/4/2015,105.664474,81.71357,100.083054,140.77034,148.34314,102.606659
5/5/2015,103.888351,80.788376,99.339767,139.088852,146.444626,100.26059
5/6/2015,103.082787,80.816994,99.443253,138.632019,146.032333,99.694618
5/7/2015,103.752472,81.074524,99.885475,139.516495,146.799423,100.132797
5/8/2015,105.198608,82.295395,100.788742,140.702301,149.244461,100.863091
5/11/2015,104.693916,81.808968,100.544098,140.002487,149.292404,100.224098
5/12/2015,104.130997,80.883759,100.252411,139.837265,148.54451,100.023232
5/13/2015,104.664803,80.721603,100.101875,139.19577,148.439056,99.156013
5/14/2015,106.460342,81.54187,101.475578,140.031662,150.462234,100.315369
5/15/2015,106.091507,81.932961,101.767258,140.993912,150.826584,101.511215
5/18/2015,106.615616,81.570511,101.607307,141.722855,151.833359,101.949394
5/19/2015,106.4021,81.074524,101.569672,141.392441,152.504532,102.122841
5/20/2015,106.508858,81.045898,101.654366,140.712021,152.849762,102.296288
5/21/2015,106.887375,81.408356,101.635529,141.285477,152.897675,102.177612
5/22/2015,106.994133,81.312973,101.221542,141.08139,152.504532,101.958527
5/26/2015,105.441246,80.187462,100.38414,139.973358,151.085449,101.24649
5/27/2015,107.401764,80.797897,100.807556,141.266083,152.811371,101.794205
5/28/2015,107.32412,80.979134,100.901634,140.78981,152.916855,102.095451
5/29/2015,106.547661,80.540367,100.22419,140.167725,152.677124,101.78508
6/1/2015,106.86795,80.464073,100.233604,140.391266,153.089432,101.949394
6/2/2015,106.567085,80.931442,100.15834,140.537064,152.197693,100.488792
6/3/2015,106.780602,81.112671,100.261833,141.343796,152.389481,99.229042
6/4/2015,105.751831,80.073013,99.443253,140.391266,151.305984,98.909538
6/5/2015,105.693588,79.767776,98.61525,139.915009,151.353943,97.640648
6/8/2015,104.315399,79.395805,98.746971,138.57373,150.663574,97.284637
6/9/2015,104.063049,79.500725,98.906952,138.466797,150.586853,97.02903
6/10/2015,105.693588,80.292381,99.904282,139.808105,152.360718,97.531105
6/11/2015,105.596542,80.397316,99.819611,140.177444,153.386673,98.17012
6/12/2015,104.693916,79.825012,99.669067,139.691483,151.622406,97.302879
6/15/2015,104.16011,79.376717,98.756401,139.020828,151.679932,97.056412
6/16/2015,104.790962,79.844101,99.678482,139.681747,152.456604,97.458069
6/17/2015,104.985085,80.082542,100.337097,140.284409,152.629181,98.307045
6/18/2015,105.819763,80.797897,101.353256,141.878387,155.045471,99.658096
6/19/2015,105.053024,80.168396,101.353256,141.664566,154.968765,98.672195
6/22/2015,105.771233,80.387779,101.692001,142.344925,156.157745,98.617416
6/23/2015,105.732414,80.225624,101.569672,142.762878,156.397491,97.330261
6/24/2015,105.307289,79.16391,101.034286,141.640976,154.77771,96.597282
6/25/2015,104.976532,79.173485,100.977516,141.494904,155.662079,95.905792
6/26/2015,103.750793,78.876701,101.06266,141.88443,155.469803,96.403679
6/29/2015,101.532768,76.933266,99.057297,138.992035,151.826492,95.785934
6/30/2015,101.824615,77.143883,99.218109,139.381577,152.576324,95.573875
7/1/2015,102.233177,77.287491,100.381592,140.72554,153.893311,96.02565
7/2/2015,102.398567,77.048157,100.296463,140.355453,153.316513,97.344109
7/6/2015,101.873245,76.224838,100.078888,140.365204,153.249222,97.537712
7/7/2015,101.92189,75.88974,101.422112,141.728622,153.74913,100.008659
7/8/2015,100.219452,74.128197,99.90863,139.254974,151.240143,99.335602
7/9/2015,99.859535,74.424988,99.719444,140.384674,151.913025,98.339851
7/10/2015,101.474396,75.391914,100.655914,142.566147,154.037491,98.883835
7/13/2015,103.089272,76.224838,101.857239,144.523666,155.383286,98.994461
7/14/2015,103.556229,76.741798,101.989662,144.591858,157.017487,98.856171
7/15/2015,103.614586,75.870598,101.450493,144.474976,157.065567,99.178864
7/16/2015,104.927895,75.726982,102.05587,145.935791,157.88266,100.773926
7/17/2015,106.776245,74.932381,102.008568,145.60466,157.738464,99.750519
7/20/2015,107.184837,73.994171,102.235603,145.624146,158.017242,99.178864
7/21/2015,106.6595,73.668671,101.876152,145.059311,157.430862,98.238441
7/22/2015,104.723602,73.257019,102.018051,145.887085,157.565445,98.625664
7/23/2015,104.665215,72.309227,101.94236,144.640549,157.305893,97.2519
7/24/2015,103.818878,70.691292,101.119415,144.367859,153.268433,97.233467
7/27/2015,102.855789,69.925415,100.816727,143.267349,153.056961,98.450493
7/28/2015,103.896713,71.552917,102.084251,144.552887,155.8255,98.976044
7/29/2015,104.2761,72.184776,102.718025,145.614426,155.940857,99.363258
7/30/2015,104.441483,72.270927,102.547768,145.838394,155.950455,100.14695
7/31/2015,104.003716,72.012459,102.519379,146.490906,156.854095,101.059738
8/3/2015,103.235191,71.399734,102.481529,146.46167,156.748322,101.465408
8/4/2015,102.466667,71.552917,102.803146,146.76358,156.623367,99.86113
8/5/2015,103.507584,71.820969,103.645042,145.86763,157.844193,100.183846
8/6/2015,102.437492,71.801834,102.963959,143.471863,154.402771,100.543442
8/7/2015,102.44722,70.480675,102.689644,143.02388,154.01825,101.649811
8/10/2015,104.208,72.452843,103.465309,144.153595,155.248734,101.363983
8/11/2015,102.340202,70.815742,102.793701,143.160202,154.200912,101.797325
8/12/2015,102.982254,70.959351,102.282906,142.897278,154.28743,103.668983
8/13/2015,102.661224,70.662567,102.386955,143.413437,154.027863,103.705864
8/14/2015,103.176819,70.968941,102.727478,143.559509,154.306671,104.507996
8/17/2015,103.877251,71.447609,102.945053,144.961899,156.075424,105.042747
8/18/2015,103.186539,70.729584,102.812622,144.484695,155.758179,104.729263
8/19/2015,102.340202,69.95414,102.150475,143.939331,155.027634,105.125732
8/20/2015,99.557953,68.872314,100.542397,140.209381,151.336243,104.378906
8/21/2015,95.57914,67.072472,97.941101,135.729507,146.856659,103.125008
8/24/2015,92.261841,64.372734,94.081741,129.613571,141.136963,99.381714
8/25/2015,91.444672,63.243042,93.239845,130.246582,139.11824,96.412895
8/26/2015,96.075264,64.928001,95.897911,134.96991,144.934067,98.017159
8/27/2015,98.458679,67.493713,97.865433,137.891556,147.865982,99.280289
8/28/2015,98.701874,67.972404,97.978951,137.706512,147.269989,99.031364
8/31/2015,97.90416,67.685196,97.468147,136.401489,144.443771,97.491615
9/1/2015,94.625778,65.310944,95.046577,133.392227,140.521713,94.845505
9/2/2015,97.087006,66.239586,96.550598,136.197021,143.549789,94.910042
9/3/2015,96.979988,66.603371,97.174904,136.235962,142.511597,95.463219
9/4/2015,95.57914,65.176926,95.689812,134.989395,140.858185,94.024933
9/8/2015,98.361389,66.80442,97.789742,138.105789,144.914825,96.02565
9/9/2015,96.970268,66.277885,96.039803,136.498871,142.66539,94.919243
9/10/2015,98.157097,66.344902,96.36142,136.888443,144.001602,94.661102
9/11/2015,98.633774,66.143837,96.69249,137.833115,145.116714,95.417122
9/14/2015,98.390572,65.148209,96.569519,137.27803,144.636047,95.684502
9/15/2015,99.713593,65.789627,98.03569,138.4077,146.577866,96.228493
9/16/2015,100.141655,66.909737,99.51133,139.664001,146.895065,97.16893
9/17/2015,99.47039,66.517227,99.558632,139.936691,148.36586,98.441269
9/18/2015,98.234932,65.205635,98.300552,137.901291,146.183731,97.805099
9/21/2015,99.022903,65.473694,98.801888,138.923843,143.684357,98.219994
9/22/2015,97.33992,64.32486,97.373558,137.336441,142.598129,97.067505
9/23/2015,97.563675,63.013283,97.278961,137.316956,142.482758,97.18737
9/24/2015,97.66095,63.08987,97.458672,136.586548,140.819733,98.100136
9/25/2015,97.284271,62.92421,98.400459,136.129501,136.66629,99.028786
9/28/2015,95.04953,60.699276,96.336166,132.067108,130.90918,98.545403
9/29/2015,94.376183,61.065277,96.298134,131.549561,131.854233,98.52681
9/30/2015,96.513336,62.35593,97.601372,134.362,134.930496,100.293022
10/1/2015,96.523087,62.837517,97.563316,135.182281,136.232346,99.214714
10/2/2015,98.123528,64.397873,98.79998,137.027939,139.241089,100.553307
10/5/2015,99.948395,66.266426,100.512291,139.352112,139.433975,101.947693
10/6/2015,100.202126,67.383698,100.046173,137.809158,135.991287,101.083191
10/7/2015,100.572952,68.231293,100.864258,138.424393,137.910309,100.887962
10/8/2015,100.953529,69.358208,102.167526,139.918488,138.132095,102.189384
10/9/2015,101.617126,69.165581,102.348267,140.514191,138.93251,101.798958
10/12/2015,101.519531,68.500984,102.452904,141.20752,139.115707,102.644882
10/13/2015,101.168228,68.375771,101.806038,140.445831,137.225616,102.39389
10/14/2015,101.090157,69.059624,101.387466,138.326721,137.013474,102.273041
10/15/2015,102.319748,69.358208,102.35778,140.279831,140.359756,103.909126
10/16/2015,102.583237,69.281166,103.309052,140.934113,141.526566,104.029953
10/19/2015,102.836967,68.616577,103.661026,141.539566,142.056946,104.225182
10/20/2015,102.39782,68.828468,103.480278,141.227066,139.819687,104.504044
10/21/2015,101.597603,68.077187,103.432724,140.19191,138.517853,104.16011
10/22/2015,103.890907,69.86869,105.392365,141.773926,137.399185,105.294189
10/23/2015,107.179573,70.446609,105.068924,142.916473,140.417572,103.462929
10/26/2015,106.535507,69.955376,105.087936,143.863708,141.005829,103.360657
10/27/2015,105.949982,69.493057,104.40303,143.551224,143.561325,103.016716
10/28/2015,107.823647,70.716286,105.059425,144.244537,145.046417,101.947693
10/29/2015,107.306442,70.668129,104.726463,144.742584,145.393585,101.473602
10/30/2015,106.603806,70.716286,104.184227,144.410583,144.679977,102.012772
11/2/2015,107.813896,71.294197,104.659866,145.435928,147.871902,102.115013
11/3/2015,108.536041,71.910637,104.26033,145.904678,147.38974,102.440361
11/4/2015,108.565308,71.294197,103.927399,144.869553,147.148682,102.933067
11/5/2015,108.116409,70.591072,104.212784,145.103912,146.46402,102.105713
11/6/2015,108.721451,70.822243,103.01416,145.250412,145.875793,98.313011
11/9/2015,107.647995,70.359917,102.21508,143.307083,144.998199,98.656952
11/10/2015,106.69165,69.955376,102.557549,144.410583,145.914337,99.493591
11/11/2015,106.613571,69.839806,102.471939,143.492615,144.217087,100.404564
11/12/2015,105.647469,68.423927,100.949883,142.086426,141.72908,99.223999
11/13/2015,103.432236,69.387123,99.637115,138.93219,141.66156,98.81498
11/16/2015,104.896034,70.273239,101.006943,140.328629,143.108078,100.525421
11/17/2015,104.857002,70.128754,100.474251,140.855972,143.821701,98.740623
